lat,lon,temperature,sio4,po4,no3,o2,DIC,TA,PAR,depth
10,161,28.426791721053423,1.4264629671112783,0.11669246408950411,0.051734412793092134,198.17845977419879,1908.35184609754,2253.800626840163,87.50976689656575,5
10,162,28.400827093392206,1.3511353874476726,0.11073037177129781,0.04546013119667979,198.12791947069672,1908.7730417053237,2254.135755797848,87.99627049763997,5
10,163,28.378346172523532,1.2825993944898826,0.1034876863902668,0.04388670243353135,198.21408341805412,1909.3174118133222,2254.602485149503,88.06729062398274,5
10,164,28.356251985282043,1.2389789224762824,0.09752220074916786,0.04838421733743887,198.50057339991523,1909.9646947557455,2255.238939420237,88.09533754984538,5
10,165,28.332942773201278,1.2279811006976205,0.09560127907985917,0.05898364703857218,199.00600353082473,1910.9248960306975,2256.2605322678096,88.22638893127441,5
10,166,28.306593429959644,1.248433111972778,0.09803580393770729,0.07403749247017538,199.72576603711005,1912.3153446184178,2257.7495565700297,88.17822710673015,5
10,167,28.278866008735985,1.301973004513886,0.10435943394284687,0.091251003465245,200.63067435474247,1913.9616080557,2259.5229845461104,88.06604957580566,5
10,168,28.253049291516152,1.386395647269233,0.11421329107023691,0.1040533605225908,201.59700042264402,1915.5892919464243,2261.2372666178157,88.1774476369222,5
10,169,28.230778506164256,1.4853073377736024,0.12675274949412288,0.11337037900906728,202.3851676128647,1916.9025853829864,2262.517270102569,87.97700309753418,5
10,170,28.21053155210848,1.5831486508335797,0.1405767488907952,0.12141297130474656,202.71210752245668,1917.7390187561334,2263.129901390589,87.42176119486491,5
10,171,28.18824741480671,1.6728550236687347,0.15324510762181395,0.1256419855291314,202.43297468671418,1918.0420091117876,2262.9929469872322,87.86399396260579,5
10,172,28.16556921098739,1.7517039412708906,0.16288894962515713,0.12691070242170593,201.6718906178411,1918.0257507633585,2262.3915011968334,87.9301872253418,5
10,173,28.142570218091738,1.8230786381914823,0.16947638401052556,0.13193784319138566,200.72429247808216,1917.9461382307588,2261.644352413756,87.85949897766113,5
10,174,28.117431840825855,1.8996044994283448,0.1732757146974607,0.14716098851656503,199.8141061834666,1917.9391601482885,2260.9288260634266,87.5731201171875,5
10,175,28.09182147655996,1.9984333343865412,0.17529426001851456,0.1698116779239014,199.05044331567692,1918.0402716246701,2260.3028146099705,87.30689430236816,5
10,176,28.064171185776072,2.1247853024321013,0.17746463593492126,0.19479322769568216,198.43562453283866,1918.2429894851746,2259.7443179919837,87.10493342081706,5
10,177,28.030611146263013,2.2560106703774636,0.18094445308263274,0.21829307847176294,197.96708272629084,1918.625724313155,2259.374778132785,86.98786862691243,5
10,178,27.99105165105851,2.3546568773348837,0.1858923744887259,0.23973811302397344,197.64944111192406,1919.208295447196,2259.2433554197287,86.8275032043457,5
10,179,27.950600650708395,2.393909961692319,0.19259952785668222,0.25988614938702237,197.52634219065726,1920.051189008501,2259.4524347161837,86.79409090677898,5
11,-180,27.719683813968487,2.158398673980759,0.20022538622209107,0.22350597827750115,198.43379150241063,1924.0609810941696,2263.0743966511363,88.74658521016438,5
11,-179,27.68020016592351,2.050282157954553,0.21014199348058046,0.232805337928664,198.86749759760747,1924.6220940193468,2263.1375601451596,88.38690121968587,5
11,-178,27.647605584962196,1.8953883932532054,0.2204809676570112,0.23742998209387092,199.48600980617266,1924.9524983141775,2263.0453679142765,88.13691266377766,5
11,-177,27.619705360153038,1.7228747959560604,0.2306635475604947,0.2386814584805436,200.13036097509362,1925.086452277911,2262.7485985426397,87.99475161234538,5
11,-176,27.59339687609634,1.5623099176563677,0.2387111462493935,0.23850810768042652,200.62567357236455,1925.181094555074,2262.348001985896,87.73783429463704,5
11,-175,27.56760469528467,1.4386785471094319,0.24408384076202957,0.23920515939510636,200.96048847328038,1925.4097894979102,2262.0518921519483,87.54528109232585,5
11,-174,27.539325969264624,1.3601824523111858,0.24822889052211883,0.2426223903347994,201.25467141589982,1925.738859770543,2261.840371272814,87.47152773539226,5
11,-173,27.5079025702113,1.3257360494827888,0.2518271393912211,0.24887256400444513,201.56567138344937,1926.0507373119501,2261.659976115223,87.21737289428711,5
11,-172,27.47515424538059,1.3295534896726804,0.25564107275747694,0.2561181179831218,201.90627735473086,1926.225425393497,2261.4087602001255,87.01878929138184,5
11,-171,27.440623087355828,1.3592273336247016,0.26001621520572565,0.2611891276557319,202.2905768858085,1926.2042161587226,2260.9340522639145,86.90632883707683,5
11,-170,27.405595275127848,1.3995822439700438,0.26459443444569614,0.26035248777408504,202.71461162364753,1926.1321623689928,2260.370624820345,86.6453291575114,5
11,-169,27.373794839414895,1.441928378571707,0.2691866647401412,0.2533236852832664,203.14929629870946,1926.1900145699167,2259.9179265463063,86.40231895446777,5
11,-168,27.348186704736136,1.4807201588357344,0.27369253718910425,0.24186033692326966,203.5066650488643,1926.4138187029205,2259.5986562033913,86.21553421020508,5
11,-167,27.326331051530435,1.5128493146313273,0.27691003502994743,0.22821233352412673,203.70885280991888,1926.741214345335,2259.3669859964007,85.88506189982097,5
11,-166,27.300498665913242,1.535611046982938,0.2772022842216367,0.214631226465232,203.66728812954864,1927.1970370797374,2259.2731502597485,85.4994322458903,5
11,-165,27.264787795891788,1.5470739974394359,0.2736409229084465,0.20016307448697457,203.29567188244673,1927.8092675602757,2259.2582981248784,85.29959551493327,5
11,-164,27.218412899576663,1.5502191603975852,0.26619216902201726,0.18607091266287853,202.66577293980524,1928.431218753479,2259.0954894089914,85.07826360066731,5
11,-163,27.164599931003583,1.5422753999351295,0.2559789892477106,0.17578943705866498,202.00566266538104,1928.893857462541,2258.665674999494,84.86847559611003,5
11,-162,27.111093444666533,1.5229301578760277,0.24503057527028835,0.17165652063660555,201.51970428715086,1929.049343076126,2257.8819192427877,84.49808883666992,5
11,-161,27.064379786756593,1.4959767488484168,0.23525878792557922,0.17223012507106003,201.4258752388031,1928.8834501834517,2256.801886847936,84.22621281941731,5
11,-160,27.02684640556946,1.4645832901371703,0.22864604802627497,0.17408015416182446,201.83997533920072,1928.2971832149358,2255.60809675352,83.89328066507976,5
11,-159,26.995508940612655,1.4348567179785536,0.22722802686035512,0.17480349951753346,202.9141779036158,1927.214222747525,2254.514833877574,83.50093332926433,5
11,-158,26.964547985395285,1.4079031918265006,0.2314867197468203,0.17298976420519252,204.7314642355324,1925.965858934014,2253.700645858272,83.27828598022461,5
11,-157,26.929780250736286,1.375293049994516,0.24027302877319623,0.16643021707554947,206.9521566567039,1925.0038964699768,2253.342120508441,82.94701194763184,5
11,-156,26.89077733530378,1.326638350534185,0.2504472338160128,0.1557311661437352,209.04498421232006,1924.5293852286588,2253.4701950562558,82.63773091634114,5
11,-155,26.849885749906445,1.2570376821250582,0.25831214775872374,0.14477204365826263,210.4398279424049,1924.6359448775108,2254.0574902029284,82.37632624308269,5
11,-154,26.81029729512443,1.1772748517791374,0.2624785306363641,0.13569556187260398,210.82679343146822,1925.3479484334166,2255.091667177746,82.1166254679362,5
11,-153,26.7743483277534,1.1074552582108972,0.26413453969792133,0.1302226225695781,210.35643610985073,1926.443347882008,2256.3218681412022,81.6951192220052,5
11,-152,26.744205869385777,1.0653982772041735,0.2657526986355841,0.12989885127581322,209.72605146746812,1927.636272655476,2257.5109076925337,81.28540166219075,5
11,-151,26.720715518904626,1.0604991692697487,0.2681929737686833,0.13462249793711847,209.545317106255,1928.5393011891563,2258.4319496259664,81.01140022277832,5
11,-150,26.701145096390615,1.0875363262666904,0.26981824423019823,0.1432941509511482,209.96890771647818,1928.8969382990979,2258.9573775386584,80.83072980244954,5
11,-149,26.683010643274304,1.1290054822426907,0.26826809529558737,0.1551902373157974,210.7773476383245,1928.7537075952116,2259.0952446714714,80.57093620300293,5
11,-148,26.666013931016938,1.1619394274910797,0.26219581769920236,0.16818922758570287,211.41592293259518,1928.2158228753021,2258.6440423092613,80.25041262308757,5
11,-147,26.651793835647144,1.1713109248733347,0.2514460743342395,0.18030748243927971,211.6044559627388,1927.7413541474546,2258.0077437367313,79.85649744669597,5
11,-146,26.64359263504268,1.1578050039741408,0.23802562047136344,0.1891331745543915,211.24100446149714,1927.3244784346891,2257.195397096823,79.5528055826823,5
11,-145,26.643007370230794,1.1363728883291768,0.2245235920515095,0.1933890079110795,210.21319676379895,1926.619405558991,2255.740154955235,79.01054445902507,5
11,-144,26.64733175920945,1.1241720234211863,0.21292585291817423,0.1926867884483657,208.8369009301283,1925.6391910267657,2253.8271897951017,78.50774319966634,5
11,-143,26.648037387228403,1.1367207139003266,0.20458213363537117,0.18530520740126596,207.38071368069322,1924.596673391956,2251.8344423824124,78.18956883748372,5
11,-142,26.63775811570069,1.1818469910840863,0.19963597826917157,0.17230106788301472,206.0317262122003,1923.7528916951885,2250.0606723901287,77.82405217488606,5
11,-141,26.616660273150334,1.263968402886374,0.1984395224606329,0.1581368047688285,205.07270433746748,1923.1188614532232,2248.5496385292386,77.37477334340413,5
11,-140,26.59341859567922,1.3895671946644024,0.2007262825890371,0.14495314042526106,204.49160000821692,1922.7834192711734,2247.5122969642366,77.07394313812256,5
11,-139,26.579545126107195,1.556416457909143,0.20597588085040486,0.13269293702191062,204.2750185682061,1922.721855296878,2246.9952297988802,76.74420547485352,5
11,-138,26.576651093052117,1.7547185797848224,0.21313872616036236,0.12277098729039836,204.39239446173235,1922.8884237131654,2246.9041341122966,76.3613395690918,5
11,-137,26.578366262015205,1.972191709071691,0.22055053222749813,0.11489731574014454,204.74177522635367,1923.1105669005717,2246.9903274943645,75.82843049367268,5
11,-136,26.57665316832053,2.19023609512435,0.22710390476549003,0.10761762194729153,205.2104282813525,1923.2757775628854,2247.0077494183724,75.37598482767741,5
11,-135,26.567953776099802,2.392141128907904,0.23201385788180998,0.10064575638534685,205.65894661197538,1923.5798257089791,2247.0942999562567,75.1980619430542,5
11,-134,26.558435989676543,2.5646169301433788,0.2350993279014927,0.09473221959201729,205.9284207865868,1923.8696628888404,2247.100344485011,74.91928100585938,5
11,-133,26.556549393720246,2.699006410053508,0.23655562250958537,0.0928609030351838,205.92850541055392,1924.1072552830926,2247.1751522736927,74.58057498931885,5
11,-132,26.568730729118382,2.7917573862825473,0.23654985084789007,0.10013286637202262,205.7117036192706,1923.8665504182054,2246.962169609696,74.17242113749187,5
11,-131,26.59746442252685,2.8427174420322903,0.23559442292512192,0.12394038172179218,205.43814987302042,1923.079105191433,2246.3876138662217,73.90864594777425,5
11,-130,26.64340549179496,2.8644519802565793,0.23458800332717192,0.17411889915550582,205.29654937442874,1921.9637525319376,2245.6818332730295,73.75878715515137,5
11,-129,26.704963512323868,2.8675109433651307,0.23485403455119422,0.2584795549416246,205.37536997131875,1920.5688212243097,2244.7845976478584,73.43656094868977,5
11,-128,26.77546547478533,2.8471614129395753,0.23834268662521008,0.3834797082604499,205.675902911948,1919.0208965166257,2243.7513746812333,73.1294600168864,5
11,-127,26.843556194994378,2.7900808406442206,0.24619712708386035,0.5567508584138686,206.11371388119588,1917.2016277251203,2242.333630562644,73.18482335408528,5
11,-126,26.894352665121705,2.678052515609098,0.257778371457277,0.7913938542097392,206.5795848806938,1915.5620757241702,2240.9638725358877,73.3153190612793,5
11,-125,26.927600107836145,2.5038058218429526,0.27087560419490836,1.0950938655585205,206.94734837844234,1913.8891441819621,2239.3335711926434,73.20566813151042,5
11,-124,26.950401860088462,2.2893274587989776,0.28235638729911217,1.4515629332505933,207.11457629861184,1911.8707704413362,2237.1824170017167,73.1575943628947,5
11,-123,26.974034998246097,2.0637703771561893,0.28946470298793503,1.8191958187292263,207.09791959452738,1909.7012927959524,2234.945471551909,72.88170846303304,5
11,-122,27.01198635665722,1.8575079796094742,0.2910203237542614,2.12729955143446,206.7655639365752,1907.2400469987451,2232.483286511236,72.87947813669841,5
11,-121,27.069236310962825,1.7011778003624716,0.2875859522178552,2.3171977403854096,206.0572540710235,1904.5073017416,2229.769492754694,73.12704849243164,5
11,-120,27.144342899545638,1.602578045371984,0.28028462667200066,2.3510566502335384,205.07181413067545,1901.5284678787596,2226.7277667210546,73.2480951944987,5
11,-119,27.229714500455344,1.5525259438547299,0.2716876637616044,2.2183825553955443,203.9918428539663,1898.6948719459433,2223.764870320728,73.26790237426758,5
11,-118,27.3190680710465,1.5344877210100265,0.26367899088330204,1.9565846226598025,203.06854844335112,1896.5322794524827,2221.567428094837,73.3345816930135,5
11,-117,27.40945057599134,1.5346371936447591,0.2564462616802679,1.6268622650577267,202.4992443128809,1895.0050463216776,2220.185937036739,73.45933373769124,5
11,-116,27.50170205671677,1.5504879234390907,0.2504531625124327,1.304534374177756,202.45760770484742,1893.7150418745023,2219.1961570016642,73.72029717763265,5
11,-115,27.59546693374071,1.555639964979744,0.24611085104808905,1.0456290357626215,202.85300724408953,1892.6058274622012,2218.4737065080008,73.93852551778157,5
11,-114,27.68535099760237,1.5300631542903165,0.2439207063132256,0.8680827366273087,203.47500671193575,1891.8113069728577,2218.062791985389,74.00810877482097,5
11,-113,27.763857522012447,1.4685531400319078,0.243698657459125,0.7528611422971382,204.10099224040673,1891.1055876935234,2217.5843523976514,73.91169865926106,5
11,-112,27.82531133977211,1.373269784735732,0.24468025342808228,0.6736341698410819,204.53815029111422,1890.6410041344254,2217.225554588082,73.80946922302246,5
11,-111,27.871782752336355,1.2740907489179174,0.24662145378909084,0.6157373865742609,204.76191300692332,1890.5036177450374,2217.149853693553,73.9676882425944,5
11,-110,27.91158434349262,1.197266811843903,0.2500895275318747,0.5552983580486665,204.78973650891453,1890.831361187129,2217.64946700432,74.11881637573242,5
11,-109,27.950040874920933,1.1643221447485674,0.2553564344654331,0.4651569770370119,204.64301064245083,1891.5605847842116,2218.6922195350503,74.00056012471516,5
11,-108,27.989753623122198,1.1890435061703781,0.26219181230382854,0.35683076471656155,204.35168688300493,1892.3215697822477,2219.7965464090794,73.94001706441243,5
11,-107,28.031202911522012,1.2796819433284972,0.2692190091092171,0.2611098081701259,203.9470631516266,1893.2088709855718,2221.0700439986826,73.9480775197347,5
11,-106,28.0744886822098,1.4433314835203035,0.27460468948727174,0.20715368727398262,203.43415049135547,1894.0924422685705,2222.294856291804,73.87398974100749,5
11,-105,28.119890521123235,1.6737756331765878,0.27674382466525665,0.20588127918380783,202.74968724956355,1894.6755105592456,2223.0617755962726,73.78753916422527,5
11,-104,28.16336655003992,1.949936926232456,0.275206101989676,0.24109381597012317,201.97490144843414,1894.8870412511278,2223.261262753668,73.61495780944824,5
11,-103,28.198174188428407,2.2407771179716147,0.2724158928178744,0.31113000503316507,201.46569539743257,1895.0482294219612,2223.3106122870463,73.36903063456218,5
11,-102,28.216566126695728,2.5114528389099102,0.2718799593446658,0.3954355187091881,201.61745553778584,1895.4173597212578,2223.592536404781,73.13361771901448,5
11,-101,28.21236073685022,2.7372537886931436,0.2772599039207229,0.47912201927880615,202.42008676401497,1896.0254713359093,2224.1710884300865,72.9138921101888,5
11,-100,28.183511626904018,2.905161999033685,0.2907046907900713,0.5637931076870685,203.37806673318855,1897.3735732288815,2225.544935501622,72.68449815114339,5
11,-99,28.134430537734016,3.0091974194912354,0.3117305608475232,0.6394281405866903,203.91923802550923,1899.6194231007375,2227.7643031652024,72.32997544606526,5
11,-98,28.076930242965574,3.053062201881289,0.3378583922931791,0.7069130845732362,203.82005075982238,1902.4198787624912,2230.43596605607,71.896910349528,5
11,-97,28.02596121008885,3.0606920827546777,0.36502327352224634,0.7758030823121529,203.22937380451268,1905.0141312108299,2232.7606098754186,71.67762343088786,5
11,-96,27.992636538618214,3.064297383141518,0.38964969340984384,0.8578057320061387,202.422695997698,1906.7612647612634,2234.121600426739,71.52466773986816,5
11,-95,27.9764394949764,3.0832517520578997,0.40986971442115533,0.9772534425511524,201.5936663942905,1907.6100985598857,2234.4759253956204,71.5872236887614,5
11,-94,27.962957649645162,3.1220899886011977,0.4244965464005199,1.1801934631569397,200.91543956698396,1907.810097364064,2234.0256721238347,71.62727546691895,5
11,-93,27.926865784280945,3.186522225637819,0.43504383350368814,1.5065739580233906,200.560416557612,1907.7820358386234,2233.1968704034784,71.48707008361816,5
11,-92,27.840808548073493,3.2440211426102685,0.44633784354272393,1.951948625436465,200.54299498247318,1908.2413655049695,2232.850781877088,70.7835807800293,5
11,-91,27.69001909659824,3.260882709785353,0.4649158062092567,2.4489600490615246,200.75401787221256,1909.68484237767,2233.611569170469,69.6775770187378,5
11,-90,27.51410488368397,3.280366223657079,0.49163343405367416,2.87635490853703,201.12136792500473,1910.860762583008,2234.0795002551813,68.65615685780843,5
11,-89,27.37820652714156,3.3523226270242863,0.5200390930760518,3.154298828545459,201.8177726750532,1911.1333114775061,2233.700972277304,68.68927828470866,5
11,-88,27.293964297974252,3.522314087162471,0.5403460244887286,3.3745346495618698,202.9348387932249,1910.699498663339,2232.3959119042543,69.42981243133545,5
11,-87,,,,,,,,,5
11,-86,,,,,,,,,5
11,-85,,,,,,,,,5
11,-84,,,,,,,,,5
11,-83,,,,,,,,,5
11,-82,27.931682070499104,3.972614796452735,0.05157083865696425,4.264965986323715,198.8347231091154,1997.3579717499363,2352.174959850619,72.98010571797688,5
11,-81,27.924779439926926,4.318221440506026,0.045684975635085556,4.08655376169119,196.90665311770104,1994.0322629816008,2348.4777108130997,74.8317658106486,5
11,-80,27.86479213667731,4.745464736880473,0.03921775011105446,2.9000666572214953,195.6879003992368,1994.2942049437731,2349.2856976688436,75.5302562713623,5
11,-79,27.816170921592107,5.060904404971294,0.03462005578494922,1.5845115468559083,195.19578173169126,1995.1338305355548,2350.9910503949773,75.52481047312419,5
11,-78,27.825678471164753,5.307788324863163,0.035035092801688046,0.8606030463538336,195.42838115314314,1994.4445698943248,2350.991330281265,75.85770225524902,5
11,-77,27.832211133564687,5.785301327772324,0.0397788230125723,0.4781697277235071,196.42973091482335,1994.3425980091515,2351.6838535754086,77.25857543945312,5
11,-76,,,,,,,,,5
11,-75,,,,,,,,,5
11,-74,,,,,,,,,5
11,-73,,,,,,,,,5
11,-72,,,,,,,,,5
11,-71,,,,,,,,,5
11,-70,,,,,,,,,5
11,-69,,,,,,,,,5
11,-68,,,,,,,,,5
11,-67,,,,,,,,,5
11,-66,,,,,,,,,5
11,-65,,,,,,,,,5
11,-64,,,,,,,,,5
11,-63,,,,,,,,,5
11,-62,,,,,,,,,5
11,-61,,,,,,,,,5
11,-60,,,,,,,,,5
11,-59,27.744392069282707,2.3953084668382862,0.17291343360455302,1.1176131223042691,199.80203264023774,1960.505719539569,2308.549551567572,75.22882715861003,5
11,-58,27.691134536263878,2.4867831110855687,0.15845553393155823,0.9070323790870809,200.55833111040076,1959.3461357652513,2307.495965080521,74.64558410644531,5
11,-57,27.6505811799958,2.581009115337483,0.13995622190678766,0.6483972468131781,201.63836583724935,1957.7297105850396,2305.8918400807365,73.85737546284993,5
11,-56,27.613430858997518,2.693044840672655,0.11927387589642784,0.4362464303521103,202.8608532487311,1956.957054167846,2305.4380919365576,73.20756022135417,5
11,-55,27.57284420870886,2.8058298971504514,0.0997831692929318,0.2862320223306658,204.0189452813042,1957.6914829124728,2306.9608151914676,72.94375705718994,5
11,-54,27.524988624930614,2.8697925988096813,0.08392501142755344,0.1873913818297067,205.02388785460792,1959.8205413917506,2310.230921951769,73.83838081359863,5
11,-53,27.467907597597485,2.859471079659864,0.07430198679184875,0.1293257730661865,205.90232766461182,1963.3530919243406,2315.211974199207,75.97170384724934,5
11,-52,27.401183735619867,2.7724560992369907,0.07084543611368804,0.10127086713837706,206.70433573466664,1968.055190742876,2321.542731608319,78.11995760599773,5
11,-51,27.32694701213947,2.6668124240818365,0.07121347743082898,0.09364021545278538,207.41656747552358,1973.5561795769263,2328.794409707287,79.68036460876465,5
11,-50,27.248161636893666,2.5842914075496113,0.0735296825869865,0.09745454993251794,207.95330518936169,1979.0689641877914,2335.9699344145297,80.85920906066895,5
11,-49,27.167629258284393,2.524449756195025,0.07543230136890622,0.10841261811812732,208.2181029201645,1983.951278985549,2342.205570491614,81.16555341084798,5
11,-48,27.088730652466015,2.482260909955779,0.07632649929396561,0.12353905313483783,208.20004208127827,1987.8036014323932,2346.97390858147,81.15957578023274,5
11,-47,27.013790174797467,2.4509569628933723,0.075602583141607,0.1391536962135931,208.05163143144276,1990.6842765026252,2350.3645159058433,81.17625363667806,5
11,-46,26.94096608712483,2.396671504343197,0.07334180040547551,0.15000398575491694,208.03363954023624,1992.9567169377735,2352.845300043688,81.00227355957031,5
11,-45,26.86644889016748,2.286186189331597,0.0694222558295027,0.15585657011287185,208.32379123935587,1995.0061691205685,2354.8526528133402,80.83163261413574,5
11,-44,26.78921652967772,2.150040353038257,0.06390749731193472,0.16023233616406787,208.87618602388144,1996.938881317849,2356.509687332106,80.63310559590657,5
11,-43,26.713762812481104,2.0165018005451727,0.05721949946914793,0.16981830831526012,209.43787027656654,1998.6049633959803,2357.701091619208,80.5507017771403,5
11,-42,26.651285663912304,1.9047190845665458,0.04964373873025744,0.19051667232522548,209.6811841894365,1999.7093273446915,2358.1390061184916,80.39010365804036,5
11,-41,26.60822365687754,1.8101486016118613,0.04244670274481579,0.21764191935116087,209.43596226319053,2000.2001637216506,2357.805500178514,80.09758059183757,5
11,-40,26.579357110809955,1.718333730893608,0.037136251118209875,0.24534561308449884,208.81243904882015,2000.3748428686542,2357.0730893631967,79.78062438964844,5
11,-39,26.55449880795764,1.6512411223035492,0.03429993941019325,0.2670399562657226,208.04894733639685,2000.5298518988739,2356.299365931133,79.30588404337566,5
11,-38,26.522673319111846,1.6109962892637413,0.03311649988071181,0.2792681227991585,207.36595005140228,2000.8925287065474,2355.795521712745,78.95233790079753,5
11,-37,26.47994001029514,1.584146744018654,0.03310614415632707,0.2800628198275589,206.89066800875253,2001.5440702144908,2355.678481508787,78.66182136535645,5
11,-36,26.43049662454132,1.5572493675600552,0.034629119832173066,0.26870552262445985,206.74539078163727,2002.3799058151606,2355.775131114239,78.35599994659424,5
11,-35,26.380468991696677,1.5082822052690348,0.038801059590575136,0.2468708502480305,207.03312077441635,2003.0349491367435,2355.7058719653523,77.95498148600261,5
11,-34,26.33498826498359,1.433748131118694,0.044949037460216536,0.22011968703782014,207.66160353111184,2003.2938524189688,2355.2403023774455,77.640243212382,5
11,-33,26.298086116835417,1.3370299924780424,0.05143935276027597,0.19472530874394048,208.41447176005877,2003.0603835234888,2354.2366327061895,77.72520573933919,5
11,-32,26.273851390881287,1.2344164267125473,0.056786057702142345,0.17402929001156564,208.99208236853408,2002.1691149634014,2352.5010663406774,77.83190568288167,5
11,-31,26.26068548094074,1.1566737689632858,0.0603563122911104,0.15988127664461568,209.15373535975172,2000.7366814060317,2350.1217711870263,77.89069970448811,5
11,-30,26.250514442169678,1.116591371969833,0.06401197451803138,0.1499880836272534,208.9083349323968,1999.1586812820663,2347.5647045394276,77.85166390736897,5
11,-29,26.23566370837978,1.1170111073572728,0.06991733382133898,0.14336739413496177,208.47144079921603,1997.8572350601487,2345.370249734136,77.80532868703206,5
11,-28,26.211152462766567,1.1549958291448925,0.07766872392564111,0.1403522682916988,208.10719701090713,1997.0857077152011,2343.8631174459556,77.7414722442627,5
11,-27,26.17916138366346,1.2241338939921225,0.08521469725983204,0.14040385474029912,207.9036797127941,1996.6964092080404,2342.8836332109827,77.79436111450195,5
11,-26,26.151929315863125,1.317793232637005,0.09007457862946362,0.14388233305660195,207.7145991509515,1996.2851952007725,2341.999383582956,77.55965932210286,5
11,-25,26.14455203022321,1.42596033051149,0.09126799258601499,0.15517725966641677,207.32181423546032,1995.5252923017936,2340.8935733953876,77.03469212849934,5
11,-24,26.163714187877556,1.5333766594933518,0.09025976849939144,0.16881905037484154,206.71158326832926,1994.1597916088842,2339.3707350482773,76.54566637674968,5
11,-23,26.20375922386505,1.6316251955090744,0.08991650642939865,0.17992572624490502,206.16510929603464,1992.0346194623396,2337.350527070135,76.15025266011556,5
11,-22,26.247796955225315,1.7293584474078398,0.09553608839430681,0.20607461906506278,205.9806968565216,1989.099370519196,2334.6905736299996,75.46430778503418,5
11,-21,26.270275082028167,1.8485930821444014,0.11300388468558759,0.28600098470431706,206.18745476741347,1985.4217881451884,2331.0997956997567,74.4624875386556,5
11,-20,26.24700240867689,2.0017934831277966,0.1478619647084307,0.4626056622807475,206.49694136444282,1981.188243606712,2326.212555545396,73.18079376220703,5
11,-19,26.16924700060369,2.1871021031118483,0.2039867983814334,0.7487097616518046,206.49447064656746,1976.4873806208932,2319.5339315076085,71.24281120300293,5
11,-18,26.03933607150705,2.3864312013503493,0.2820129076339399,1.1184561217226732,205.81774862673095,1971.8510105373787,2310.7533564638957,65.07819843292236,5
11,-17,,,,,,,,,5
11,-16,,,,,,,,,5
11,-15,,,,,,,,,5
11,-14,,,,,,,,,5
11,-13,,,,,,,,,5
11,-12,,,,,,,,,5
11,-11,,,,,,,,,5
11,-10,,,,,,,,,5
11,-9,,,,,,,,,5
11,-8,,,,,,,,,5
11,-7,,,,,,,,,5
11,-6,,,,,,,,,5
11,-5,,,,,,,,,5
11,-4,,,,,,,,,5
11,-3,,,,,,,,,5
11,-2,,,,,,,,,5
11,-1,,,,,,,,,5
11,0,,,,,,,,,5
11,1,,,,,,,,,5
11,2,,,,,,,,,5
11,3,,,,,,,,,5
11,4,,,,,,,,,5
11,5,,,,,,,,,5
11,6,,,,,,,,,5
11,7,,,,,,,,,5
11,8,,,,,,,,,5
11,9,,,,,,,,,5
11,10,,,,,,,,,5
11,11,,,,,,,,,5
11,12,,,,,,,,,5
11,13,,,,,,,,,5
11,14,,,,,,,,,5
11,15,,,,,,,,,5
11,16,,,,,,,,,5
11,17,,,,,,,,,5
11,18,,,,,,,,,5
11,19,,,,,,,,,5
11,20,,,,,,,,,5
11,21,,,,,,,,,5
11,22,,,,,,,,,5
11,23,,,,,,,,,5
11,24,,,,,,,,,5
11,25,,,,,,,,,5
11,26,,,,,,,,,5
11,27,,,,,,,,,5
11,28,,,,,,,,,5
11,29,,,,,,,,,5
11,30,,,,,,,,,5
11,31,,,,,,,,,5
11,32,,,,,,,,,5
11,33,,,,,,,,,5
11,34,,,,,,,,,5
11,35,,,,,,,,,5
11,36,,,,,,,,,5
11,37,,,,,,,,,5
11,38,,,,,,,,,5
11,39,,,,,,,,,5
11,40,,,,,,,,,5
11,41,,,,,,,,,5
11,42,,,,,,,,,5
11,43,,,,,,,,,5
11,44,,,,,,,,,5
11,45,,,,,,,,,5
11,46,,,,,,,,,5
11,47,,,,,,,,,5
11,48,,,,,,,,,5
11,49,,,,,,,,,5
11,50,,,,,,,,,5
11,51,,,,,,,,,5
11,52,,,,,,,,,5
11,53,26.27432989844495,5.867073845365539,0.4951117699218783,4.022084872612333,202.7804150687848,2020.6469493427642,2340.268091362785,75.03225771586101,5
11,54,26.491789563248812,5.45540437398887,0.4603244986573787,2.9224830259705787,203.74231943419306,2016.9776206311938,2340.812032932384,75.90719763437907,5
11,55,26.687912354847,5.094129742361722,0.43011938915212733,2.246795424687306,204.0932990807188,2015.2070888793205,2343.059815687768,76.17858505249023,5
11,56,26.869427948895435,4.890720599165719,0.40158668193963004,1.8103686154705072,203.96926479846127,2014.3806551992077,2345.670737206098,76.27308209737141,5
11,57,27.03033782660134,4.670585674338506,0.3820087929542455,1.6501188339837272,203.90566653912063,2013.2742281545034,2347.898973103157,76.41357803344727,5
11,58,27.176254585616025,4.518567857068637,0.3662657538977283,1.543585298521797,203.80361646125144,2012.171376579842,2350.092871160599,76.59154987335205,5
11,59,27.311144870298317,4.342540579408886,0.3501434549419964,1.368024033166141,203.4896703785349,2011.1743498769395,2352.2846884351106,76.85069719950359,5
11,60,27.443788982557198,4.096824609486709,0.3327297419621071,1.1098660462558012,202.8434722991515,2010.2509235890536,2354.3399056689736,77.33634217580159,5
11,61,27.578519927720006,3.8024878849443247,0.3124703771228294,0.8308222292144305,201.9514691292197,2009.1881415493372,2356.1214594416692,77.68894449869792,5
