Gephyrocapsa huxleyi HET,lat,lon
0.0,-62,26
0.0,-68,-173
0.0,14,48
0.0,-67,-29
0.0,-66,115
0.0,14,-92
0.0,-64,16
0.0,-56,23
0.0,-65,160
0.0,-62,-19
0.0,-61,-18
0.0,-64,-33
0.0,9,-106
0.0,-65,-157
0.0,50,-154
0.0,-66,158
0.0,56,-177
0.0,-60,-28
0.0,8,-99
0.0,-64,128
0.0,14,-113
0.0,74,-152
0.0,-60,158
0.0,11,-113
0.0,-62,6
0.0,50,-154
0.0,-66,3
0.0,-71,-78
0.0,-63,-1
0.0,-67,-38
0.0,11,89
0.0,-64,-138
0.0,11,102
0.0,-68,-169
0.0,54,-174
0.0,14,-124
0.0,-62,151
0.0,-64,-5
0.0,-60,3
0.0,9,69
0.0,-5,-84
0.0,-66,-25
0.0,-67,25
0.0,-20,-71
0.0,-62,101
0.0,-63,21
0.0,-68,-41
0.0,-36,-74
0.0,-66,-70
0.0,79,66
0.0,-61,18
0.0,-66,-48
0.0,50,-172
0.0,-62,2
0.0,-62,-40
0.0,-21,-75
0.0,72,-153
0.0,11,-105
0.0,-72,-84
0.0,-68,-31
0.0,14,-112
0.0,-68,-42
0.0,-74,-135
0.0,10,67
0.0,-64,-28
0.0,-63,-49
0.0,-63,50
0.0,-65,-68
0.0,14,-113
0.0,57,-166
0.0,-71,-88
0.0,52,-168
0.0,-60,-32
0.0,-61,-153
0.0,13,-106
0.0,-61,154
0.0,9,-146
0.0,-65,3
0.0,-68,166
0.0,9,-98
0.0,17,-104
0.0,-61,44
0.0,-69,-14
0.0,-66,-37
0.0,-58,-4
0.0,-63,117
0.0,-66,42
0.0,9,-150
0.0,-70,23
0.0,75,-153
0.0,-61,-42
0.0,-71,-127
0.0,-61,-42
0.0,-60,11
0.0,-61,122
0.0,50,-173
0.0,-56,2
0.0,-61,0
0.0,-70,-77
0.0,-63,-12
0.0,8,-154
0.0,9,-143
0.0,75,-178
0.0,74,116
0.0,-64,5
0.0,-61,1
0.0,18,-109
0.0,-67,1
0.0,-71,-125
0.0,-63,6
0.0,-68,171
0.0,52,-158
0.0,-63,125
0.0,-65,17
0.0,7,-104
0.0,17,92
0.0,-73,-124
0.0,-62,21
0.0,-70,-149
0.0,-68,-148
0.0,-64,153
0.0,73,-159
0.0,-68,-51
0.0,17,68
0.0,14,-91
0.0,-64,-60
0.0,-65,-43
0.0,-22,-71
0.0,-60,-45
0.0,-65,139
0.0,-63,14
0.0,-70,166
0.0,-67,-70
0.0,-70,-109
0.0,-67,-177
0.0,9,-112
0.0,-21,-73
0.0,53,-133
0.0,-67,-51
0.0,-36,-74
0.0,-57,8
0.0,54,-169
0.0,19,-106
0.0,12,-119
0.0,16,-104
0.0,52,-167
0.0,-71,-81
0.0,52,-156
0.0,-61,146
0.0,-65,-150
0.0,13,92
0.0,74,-165
0.0,9,-100
0.0,-64,4
0.0,-64,-165
0.0,12,-88
0.0,24,-109
0.0,15,-109
0.0,-60,17
0.0,-57,-2
0.0,-64,-39
0.0,-58,18
0.0,12,-106
0.0,16,-95
0.0,-68,4
0.0,58,-173
0.0,-63,54
0.0,-58,-27
0.0,52,-177
0.0,-74,-34
0.0,-64,-159
0.0,12,67
0.0,14,-96
0.0,-67,-77
0.0,-62,0
0.0,-74,-117
0.0,-67,-170
0.0,-64,-18
0.0,-62,-1
0.0,-68,-71
0.0,-61,10
0.0,-63,23
0.0,16,-97
0.0,55,-153
0.0,61,-178
0.0,9,-115
0.0,28,-112
0.0,-72,-76
0.0,-62,-149
0.0,52,-153
0.0,-60,-38
0.0,-65,76
0.0,-67,-70
0.0,21,-114
0.0,-66,-1
0.0,-20,-72
0.0,-64,61
0.0,-69,-73
0.0,-60,129
0.0,-66,-172
0.0,59,-81
0.0,76,79
0.0,-65,22
0.0,-8,-88
0.0,-62,154
0.0,-71,-122
0.0,8,-117
0.0,10,-152
0.0,9,-97
0.0,9,96
0.0,-64,132
0.0,-62,5
0.0,-63,-31
0.0,-58,1
0.0,-66,3
0.0,8,-149
0.0,-61,83
0.0,-63,42
0.0,-60,83
0.0,-71,-90
0.0,-64,14
0.0,10,-93
0.0,-58,18
0.0,50,-166
0.0,-74,-131
0.0,-15,-77
0.0,-64,-43
0.0,-63,-38
0.0,-64,-148
0.0,-33,-72
0.0,13,-101
0.0,-60,99
0.0,56,-150
0.0,-62,77
0.0,56,-79
0.0,-64,153
0.0,-64,-2
0.0,-60,-11
0.0,13,-105
0.0,49,-172
0.0,72,-138
0.0,13,-98
0.0,9,94
0.0,-72,-19
0.0,-63,-31
0.0,73,-159
0.0,13,-93
0.0,53,-156
0.0,-71,-45
0.0,66,37
0.0,16,53
0.0,-71,-92
0.0,-20,-71
0.0,-63,10
0.0,-59,9
0.0,-69,-157
0.0,15,-97
0.0,-66,123
0.0,-19,-71
0.0,53,-173
0.0,-67,36
0.0,-66,-35
0.0,-69,-151
0.0,-66,168
0.0,-65,5
0.0,55,-178
0.0,-60,-37
0.0,-72,-78
0.0,-71,-107
0.0,-61,-31
0.0,-66,-34
0.0,-68,-27
0.0,-63,22
0.0,72,-162
0.0,-61,2
0.0,50,-158
0.0,47,-172
0.0,-64,-12
0.0,-64,-5
0.0,17,-105
0.0,8,-95
0.0,-68,-150
0.0,9,-104
0.0,-63,115
0.0,-66,27
0.0,-65,-21
0.0,-71,-88
0.0,6,79
0.0,53,-152
0.0,-55,15
0.0,16,-97
0.0,51,-152
0.0,-65,-26
0.0,15,-117
0.0,8,83
0.0,-74,-138
0.0,-66,-39
0.0,15,81
0.0,-58,-7
0.0,-72,-76
0.0,7,90
0.0,-72,-76
0.0,11,-122
0.0,-71,-24
0.0,-67,-40
0.0,16,-121
0.0,-59,23
0.0,-74,-116
0.0,-66,-5
0.0,-65,70
0.0,-63,156
0.0,-69,-76
0.0,57,-149
0.0,-69,-44
0.0,-68,-146
0.0,-64,15
0.0,-62,-41
0.0,-74,-29
0.0,9,-116
0.0,-73,-175
0.0,-70,-78
0.0,-71,-121
0.0,-67,-167
0.0,-61,-35
0.0,64,-170
0.0,54,-148
0.0,51,-180
0.0,-67,174
0.0,10,-106
0.0,56,-146
0.0,-68,-162
0.0,10,-101
0.0,-65,-53
0.0,-64,57
0.0,-56,8
0.0,11,-118
0.0,11,-143
0.0,-64,-159
0.0,-64,-25
0.0,52,-157
0.0,-64,-48
0.0,-65,-38
0.0,-60,105
0.0,-60,-28
0.0,84,-26
0.0,-65,159
0.0,19,-109
0.0,-73,-130
0.0,14,-98
0.0,-62,-43
0.0,-71,-81
0.0,-65,-33
0.0,8,75
0.0,-59,-1
0.0,-64,-65
0.0,18,84
0.0,16,-103
0.0,52,-168
0.0,-69,-178
0.0,-62,154
0.0,19,-112
0.0,15,-102
0.0,-61,93
0.0,-68,-44
0.0,-68,-41
0.0,56,-171
0.0,8,76
0.0,-70,-46
0.0,-66,18
0.0,13,-146
0.0,-64,-154
0.0,13,-118
0.0,-62,152
0.0,-62,-149
0.0,-62,-13
0.0,-74,-30
0.0,-62,74
0.0,-57,-5
0.0,-67,-172
0.0,-70,-43
0.0,-67,-5
0.0,23,-107
0.0,56,-146
0.0,-65,54
0.0,53,-154
0.0,-57,-4
0.0,-72,-127
0.0,-61,-151
0.0,12,-136
0.0,8,-113
0.0,56,-145
0.0,-64,162
0.0,-67,159
0.0,-63,5
0.0,-63,1
0.0,12,-97
0.0,53,-157
0.0,-64,31
0.0,-71,-21
0.0,16,-115
0.0,-60,109
0.0,-66,-178
0.0,-72,-27
0.0,-67,0
0.0,52,-149
0.0,-70,-167
0.0,19,-105
0.0,-67,63
0.0,-63,-54
0.0,-67,177
0.0,-65,111
0.0,-68,-38
0.0,-66,33
0.0,18,-102
0.0,-59,11
0.0,-65,1
0.0,-10,-86
0.0,8,89
0.0,-55,10
0.0,-11,-79
0.0,51,-148
0.0,12,-113
0.0,21,-110
0.0,-66,-164
0.0,-60,-6
0.0,-22,-73
0.0,23,-113
0.0,5,-137
0.0,-63,-4
0.0,-60,-35
0.0,-71,-28
0.0,10,-101
0.0,56,-179
0.0,13,-120
0.0,53,-143
0.0,-60,-53
0.0,-66,121
0.0,71,-121
0.0,54,-158
0.0,22,-110
0.0,-63,-33
0.0,-58,-35
0.0,-59,3
0.0,-64,76
0.0,-60,-45
0.0,51,-174
0.0,-72,-21
0.0,53,-154
0.0,-60,-30
0.0,12,-128
0.0,-62,-43
0.0,-64,66
0.0,-59,-4
0.0,15,90
0.0,-74,-118
0.0,11,-91
0.0,-72,-109
0.0,54,-148
0.0,-64,68
0.0,-60,153
0.0,-59,79
0.0,-69,-151
0.0,-67,1
0.0,-64,152
0.0,-66,-8
0.0,53,-159
0.0,-58,13
0.0,-66,25
0.0,-69,24
0.0,10,-129
0.0,-59,-16
0.0,9,-156
0.0,-69,-22
0.0,-66,-18
0.0,-65,-23
0.0,-62,-28
0.0,-8,-100
0.0,-70,-80
0.0,10,-101
0.0,11,-109
0.0,11,-113
0.0,-65,12
0.0,-63,155
0.0,-65,163
0.0,-62,112
0.0,-64,-44
0.0,-73,-122
0.0,-64,160
0.0,-62,152
0.0,12,-93
0.0,-76,-28
0.0,11,-99
0.0,18,-105
0.0,8,-139
0.0,-66,16
0.0,-72,-20
0.0,-69,-74
0.0,23,-111
0.0,56,-164
0.0,-64,29
0.0,-67,11
0.0,14,-120
0.0,-66,2
0.0,-62,140
0.0,51,-168
0.0,-57,1
0.0,-69,179
0.0,-68,-22
0.0,-65,-22
0.0,-65,-40
0.0,-63,-37
0.0,-62,-43
0.0,74,-175
0.0,-66,-25
0.0,-63,69
0.0,-59,81
0.0,-65,5
0.0,-70,-36
0.0,-62,47
0.0,-21,-71
0.0,-65,-40
0.0,-64,30
0.0,-58,18
0.0,-62,-33
0.0,11,-140
0.0,56,-176
0.0,54,-151
0.0,-56,7
0.0,10,-116
0.0,11,93
0.0,-59,-29
0.0,71,-176
0.0,13,-125
0.0,-62,-39
0.0,15,-94
0.0,-66,23
0.0,-64,65
0.0,11,-122
0.0,23,-109
0.0,-64,1
0.0,13,-102
0.0,21,-108
0.0,-62,9
0.0,9,92
0.0,-11,-82
0.0,-66,115
0.0,56,-146
0.0,-72,-113
0.0,14,48
0.0,-63,-40
0.0,10,-150
0.0,-68,-177
0.0,9,-154
0.0,-63,-57
0.0,24,-112
0.0,51,-174
0.0,-22,-72
0.0,-59,-37
0.0,-59,11
0.0,-65,35
0.0,-64,13
0.0,50,-174
0.0,-65,165
0.0,11,-130
0.0,-63,164
0.0,-68,-4
0.0,-7,-97
0.0,-73,-29
0.0,73,-156
0.0,-64,-33
0.0,-68,-68
0.0,12,-132
0.0,-60,-35
0.0,13,-106
0.0,-70,-27
0.0,56,-134
0.0,15,91
0.0,-60,-51
0.0,50,-174
0.0,-68,-28
0.0,-65,-41
0.0,-35,-73
0.0,-65,1
0.0,-61,-18
0.0,50,-168
0.0,-30,-72
0.0,-63,77
0.0,-66,-155
0.0,-60,-1
0.0,-61,-20
0.0,-63,-45
0.0,66,36
0.0,72,-119
0.0,50,-171
0.0,-69,-75
0.0,74,-168
0.0,-65,-3
0.0,54,-177
0.0,-35,-74
0.0,5,-143
0.0,61,-173
0.0,-61,-37
0.0,-66,-37
0.0,-60,-32
0.0,-68,-16
0.0,-64,37
0.0,-20,-71
0.0,-62,130
0.0,-72,-78
0.0,58,-82
0.0,-62,31
0.0,-68,-23
0.0,11,-93
0.0,-70,-42
0.0,-72,-18
0.0,-64,146
0.0,-67,-18
0.0,-63,-14
0.0,-61,21
0.0,-74,-28
0.0,-62,102
0.0,17,113
0.0,-73,-150
0.0,11,-117
0.0,-65,61
0.0,-64,161
0.0,17,93
0.0,-72,-123
0.0,-64,1
0.0,13,-110
0.0,-34,-73
0.0,12,-105
0.0,12,-110
0.0,54,-178
0.0,-67,19
0.0,-61,-18
0.0,-57,-9
0.0,8,79
0.0,-65,34
0.0,-63,157
0.0,11,-121
0.0,17,-104
0.0,-63,-25
0.0,-66,23
0.0,56,-150
0.0,-9,127
0.0,-60,81
0.0,68,-166
0.0,-66,155
0.0,8,-111
0.0,-23,-71
0.0,-59,-28
0.0,-64,-20
0.0,64,-175
0.0,75,-170
0.0,-67,-137
0.0,10,-105
0.0,73,-130
0.0,9,-84
0.0,16,-107
0.0,-64,-27
0.0,-62,-58
0.0,-70,-104
0.0,-62,-44
0.0,-63,56
0.0,-66,-68
0.0,-65,162
0.0,-74,-30
0.0,-69,6
0.0,-71,-121
0.0,54,-158
0.0,12,-116
0.0,-58,16
0.0,-58,19
0.0,-59,77
0.0,13,-104
0.0,-64,-22
0.0,-6,-104
0.0,-64,46
0.0,-59,12
0.0,-58,82
0.0,-65,162
0.0,-64,-153
0.0,-71,-83
0.0,-64,25
0.0,11,95
0.0,-61,-41
0.0,50,-151
0.0,54,-144
0.0,15,89
0.0,-67,19
0.0,9,95
0.0,-66,-4
0.0,-10,-80
0.0,13,-99
0.0,-69,-17
0.0,-62,129
0.0,-62,54
0.0,14,-108
0.0,53,-149
0.0,-60,18
0.0,69,-179
0.0,-66,8
0.0,-60,7
0.0,-62,-46
0.0,-66,159
0.0,57,-150
0.0,-71,-79
0.0,-63,5
0.0,-56,19
0.0,-66,-163
0.0,-75,-137
0.0,16,-98
0.0,76,-146
0.0,-59,-26
0.0,10,83
0.0,-66,176
0.0,-70,-176
0.0,-65,145
0.0,-61,-41
0.0,-64,71
0.0,-64,-39
0.0,-59,-15
0.0,73,-155
0.0,56,-180
0.0,52,-156
0.0,-62,40
0.0,11,-116
0.0,-68,174
0.0,51,-171
0.0,-74,-128
0.0,50,-172
0.0,-69,-46
0.0,-69,-48
0.0,-66,19
0.0,-58,-27
0.0,8,-122
0.0,14,-108
0.0,12,-90
0.0,-61,-10
0.0,-70,-80
0.0,10,-120
0.0,-60,-150
0.0,17,-105
0.0,10,-95
0.0,55,-157
0.0,-71,-88
0.0,-64,-39
0.0,-65,169
0.0,-65,-74
0.0,-63,74
0.0,-66,38
0.0,-61,80
0.0,-61,131
0.0,-61,116
0.0,-66,-16
0.0,-65,8
0.0,44,-125
0.0,-72,-116
0.0,-59,-3
0.0,49,-151
0.0,-61,72
0.0,-63,15
0.0,50,-158
0.0,-58,6
0.0,-64,57
0.0,-66,-36
0.0,17,-104
0.0,-19,-72
0.0,-58,79
0.0,-70,171
0.0,-63,-13
0.0,-62,133
0.0,-31,-73
0.0,-63,114
0.0,10,90
0.0,76,-154
0.0,7,92
0.0,-65,-159
0.0,-62,119
0.0,-63,-37
0.0,-65,154
0.0,-9,-89
0.0,48,-160
0.0,-62,-37
0.0,-72,-81
0.0,54,-146
0.0,-60,-14
0.0,-74,-111
0.0,-66,7
0.0,-63,43
0.0,-62,105
0.0,-65,15
0.0,57,-85
0.0,-64,-25
0.0,11,94
0.0,13,-101
0.0,57,-82
0.0,48,-156
0.0,-69,-31
0.0,-69,-44
0.0,-69,174
0.0,-31,-73
0.0,-72,-20
0.0,-19,-72
0.0,-58,1
0.0,-68,-40
0.0,-63,157
0.0,-70,-168
0.0,12,-134
0.0,-65,-149
0.0,52,-177
0.0,-72,-82
0.0,50,-165
0.0,-69,177
0.0,-70,-38
0.0,50,-157
0.0,-63,9
0.0,-23,-72
0.0,-62,66
0.0,-67,-73
0.0,-66,42
0.0,-60,-14
0.0,-62,-18
0.0,18,84
0.0,-67,29
0.0,-66,-149
0.0,-63,116
0.0,-65,-19
0.0,-57,-2
0.0,-61,85
0.0,-73,-128
0.0,-62,153
0.0,-66,122
0.0,9,-108
0.0,19,-108
0.0,74,-158
0.0,-61,17
0.0,9,88
0.0,66,36
0.0,74,79
0.0,-64,-23
0.0,-64,-30
0.0,-64,158
0.0,-62,-51
0.0,-56,-6
0.0,-71,-25
0.0,-64,-47
0.0,16,92
0.0,-71,-76
0.0,-69,-180
0.0,-19,-73
0.0,-68,168
0.0,9,-84
0.0,-65,54
0.0,-63,-149
0.0,74,-175
0.0,-65,-67
0.0,-64,-147
0.0,18,-103
0.0,-62,117
0.0,-62,18
0.0,52,-160
0.0,-17,-74
0.0,-61,110
0.0,54,-168
0.0,7,91
0.0,78,-157
0.0,-63,15
0.0,-60,3
0.0,13,-101
0.0,-65,11
0.0,-63,-41
0.0,-63,63
0.0,-14,-78
0.0,-67,3
0.0,-65,-43
0.0,66,36
0.0,-63,-17
0.0,-62,-6
0.0,-56,20
0.0,-64,121
0.0,19,-107
0.0,9,-125
0.0,-66,2
0.0,-65,154
0.0,-65,-33
0.0,-54,21
0.0,-66,173
0.0,-63,72
0.0,-56,13
0.0,17,-113
0.0,-64,-4
0.0,-67,1
0.0,-58,-2
0.0,-63,-9
0.0,-66,-68
0.0,9,-97
0.0,52,-136
0.0,-65,36
0.0,-70,-82
0.0,-20,-74
0.0,8,-80
0.0,56,-79
0.0,-62,-42
0.0,-61,-28
0.0,-61,-45
0.0,-64,54
0.0,55,-80
0.0,-67,171
0.0,-61,-52
0.0,-65,-161
0.0,-9,-95
0.0,-67,-19
0.0,-63,-155
0.0,-73,-86
0.0,-60,7
0.0,16,-100
0.0,66,38
0.0,14,-108
0.0,-59,39
0.0,-67,5
0.0,-56,35
0.0,22,-108
0.0,-60,-2
0.0,-71,-82
0.0,-72,-104
0.0,14,-105
0.0,19,-105
0.0,49,-180
0.0,-60,83
0.0,12,97
0.0,-62,150
0.0,-59,78
0.0,-60,17
0.0,-62,-147
0.0,13,-94
0.0,7,-109
0.0,-60,-149
0.0,-71,173
0.0,-68,-75
0.0,-66,-15
0.0,-63,30
0.0,11,-110
0.0,-10,-83
0.0,-58,-3
0.0,-63,-162
0.0,-61,5
0.0,-68,-52
0.0,-66,1
0.0,12,-104
0.0,-67,-32
0.0,14,81
0.0,-69,178
0.0,-63,90
0.0,-9,-94
0.0,-69,158
0.0,-67,-12
0.0,11,-118
0.0,-61,0
0.0,-63,-32
0.0,-62,39
0.0,14,-118
0.0,55,-171
0.0,-62,-48
0.0,-67,-147
0.0,52,-173
0.0,10,-149
0.0,-64,-48
0.0,-9,-81
0.0,-11,-82
0.0,76,-171
0.0,-63,144
0.0,-70,-35
0.0,-68,-33
0.0,-70,-92
0.0,-68,-8
0.0,49,-153
0.0,-63,65
0.0,-64,-154
0.0,-66,-145
0.0,-59,84
0.0,-62,-13
0.0,-63,140
0.0,-69,-7
0.0,57,-173
0.0,70,-177
0.0,-66,-29
0.0,-61,-7
0.0,53,-148
0.0,-68,168
0.0,-67,-149
0.0,54,-167
0.0,63,-166
0.0,-71,-102
0.0,-62,-47
0.0,45,-125
0.0,-73,-110
0.0,-63,83
0.0,-24,-71
0.0,-67,-14
0.0,77,90
0.0,-25,-72
0.0,15,-116
0.0,-62,5
0.0,-65,119
0.0,-72,-117
0.0,23,-111
0.0,56,-79
0.0,-68,-2
0.0,-60,72
0.0,-63,163
0.0,9,-153
0.0,-61,107
0.0,-55,16
0.0,-66,1
0.0,53,-160
0.0,56,-143
0.0,8,119
0.0,-66,-69
0.0,-65,-70
0.0,-59,-29
0.0,-65,13
0.0,-61,4
0.0,-66,54
0.0,11,-106
0.0,-61,-22
0.0,-59,80
0.0,71,-90
0.0,23,-109
0.0,50,-160
0.0,-62,-1
0.0,53,-145
0.0,-66,-20
0.0,-64,29
0.0,-68,-38
0.0,-60,-18
0.0,-64,6
0.0,-65,27
0.0,-64,154
0.0,74,-152
0.0,-58,-9
0.0,52,-146
0.0,-65,36
0.0,-66,115
0.0,56,-78
0.0,-57,14
0.0,15,-118
0.0,-72,-122
0.0,-72,-89
0.0,12,-117
0.0,-72,-78
0.0,58,-148
0.0,-7,-105
0.0,-69,-21
0.0,54,-145
0.0,74,-155
0.0,11,-109
0.0,-67,-48
0.0,-68,80
0.0,-63,-10
0.0,70,-174
0.0,-63,77
0.0,-63,-44
0.0,-64,-43
0.0,-66,39
0.0,-69,-77
0.0,-57,81
0.0,-63,-46
0.0,14,-98
0.0,-65,140
0.0,-69,179
0.0,-72,-143
0.0,-66,12
0.0,10,-112
0.0,-67,-71
0.0,9,-84
0.0,-66,20
0.0,-63,80
0.0,-73,-80
0.0,-61,7
0.0,-66,19
0.0,14,90
0.0,-64,-45
0.0,-60,15
0.0,-62,-46
0.0,-62,-46
0.0,77,93
0.0,51,-164
0.0,13,-99
0.0,-73,-133
0.0,18,88
0.0,6,83
0.0,-66,-23
0.0,14,-121
0.0,-62,4
0.0,14,95
0.0,-64,-39
0.0,-63,12
0.0,-60,-24
0.0,-71,-160
0.0,65,38
0.0,-68,-70
0.0,13,-114
0.0,-62,13
0.0,-62,-20
0.0,-71,-25
0.0,-62,116
0.0,15,-99
0.0,15,89
0.0,8,-152
0.0,51,-170
0.0,14,-121
0.0,-67,-158
0.0,-62,-13
0.0,-62,-34
0.0,52,-157
0.0,12,-113
0.0,9,-88
0.0,-61,-14
0.0,-60,-36
0.0,-70,-176
0.0,11,-147
0.0,-67,9
0.0,-70,-89
0.0,-63,151
0.0,-67,44
0.0,-65,-38
0.0,-62,50
0.0,-67,-175
0.0,-71,-116
0.0,-6,-98
0.0,5,80
0.0,-60,-15
0.0,59,-179
0.0,9,-99
0.0,-71,-175
0.0,-69,-26
0.0,-68,-31
0.0,-61,36
0.0,-66,163
0.0,-61,-29
0.0,-69,-36
0.0,-65,32
0.0,-64,152
0.0,10,-102
0.0,-71,-153
0.0,14,-104
0.0,8,118
0.0,-69,2
0.0,57,-152
0.0,-66,111
0.0,-58,8
0.0,54,-168
0.0,10,-120
0.0,71,-141
0.0,-66,41
0.0,-69,-34
0.0,-64,-30
0.0,-13,-82
0.0,-67,-179
0.0,-65,-52
0.0,50,-161
0.0,-67,79
0.0,-69,-170
0.0,-69,-168
0.0,-18,-74
0.0,-61,-40
0.0,-66,43
0.0,-64,24
0.0,11,-95
0.0,-71,-77
0.0,-69,-168
0.0,55,-151
0.0,-60,81
0.0,-60,-37
0.0,-57,4
0.0,-71,-113
0.0,-59,1
0.0,-55,1
0.0,14,-101
0.0,64,-165
0.0,69,-137
0.0,-72,-104
0.0,-56,20
0.0,-69,-129
0.0,17,-111
0.0,-61,-10
0.0,9,-89
0.0,-58,28
0.0,-71,-85
0.0,57,-145
0.0,16,91
0.0,12,-112
0.0,-63,34
0.0,-64,14
0.0,13,-116
0.0,-61,20
0.0,52,-159
0.0,-71,-41
0.0,13,91
0.0,-64,21
0.0,-65,138
0.0,9,84
0.0,16,59
0.0,60,-179
0.0,-65,54
0.0,-66,156
0.0,-63,-150
0.0,-60,-152
0.0,50,-158
0.0,51,-150
0.0,-61,155
0.0,55,-142
0.0,-65,-16
0.0,-68,0
0.0,-74,-114
0.0,-61,18
0.0,-61,-41
0.0,-61,0
0.0,9,-127
0.0,21,-107
0.0,20,-106
0.0,-71,174
0.0,-67,18
0.0,53,-174
0.0,9,-153
0.0,71,-152
0.0,-67,-5
0.0,-63,-15
0.0,-64,-148
0.0,-64,16
0.0,8,-102
0.0,-69,-115
0.0,21,-113
0.0,-64,69
0.0,55,-180
0.0,-64,-33
0.0,-66,15
0.0,-66,1
0.0,-73,-178
0.0,-62,40
0.0,-62,1
0.0,-66,-32
0.0,-59,15
0.0,-65,117
0.0,-68,-163
0.0,-58,-10
0.0,-64,-21
0.0,-70,2
0.0,-63,-6
0.0,-55,7
0.0,78,-177
0.0,14,-99
0.0,-66,26
0.0,-21,-75
0.0,12,86
0.0,-60,15
0.0,25,-109
0.0,53,-153
0.0,-74,175
0.0,14,-95
0.0,18,92
0.0,9,-149
0.0,-66,-13
0.0,13,-133
0.0,14,90
0.0,50,-163
0.0,76,-157
0.0,-63,-154
0.0,-72,-175
0.0,14,-118
0.0,19,92
0.0,6,81
0.0,-56,5
0.0,-59,-34
0.0,19,-108
0.0,57,-150
0.0,-60,14
0.0,-58,3
0.0,13,-116
0.0,-66,-166
0.0,-63,-15
0.0,-65,-147
0.0,-71,-149
0.0,-64,8
0.0,-59,152
0.0,-64,-154
0.0,14,-93
0.0,-63,-45
0.0,-64,31
0.0,-58,15
0.0,-68,-13
0.0,78,-138
0.0,-67,-6
0.0,-70,-46
0.0,8,-161
0.0,-61,16
0.0,50,-159
0.0,-66,-137
0.0,-65,76
0.0,-65,169
0.0,7,-110
0.0,-66,-36
0.0,13,81
0.0,-68,-27
0.0,-68,24
0.0,6,-115
0.0,-65,-39
0.0,50,-164
0.0,-72,-123
0.0,21,-108
0.0,-61,34
0.0,-67,5
0.0,50,-162
0.0,-69,-22
0.0,17,-115
0.0,-62,-155
0.0,10,-154
0.0,9,85
0.0,13,-113
0.0,-64,145
0.0,-64,166
0.0,-61,75
0.0,-56,0
0.0,-69,-31
0.0,12,-98
0.0,-62,-142
0.0,16,-95
0.0,-62,-148
0.0,-60,15
0.0,13,-99
0.0,12,95
0.0,-58,-36
0.0,-71,-87
0.0,-63,145
0.0,13,-122
0.0,-74,-107
0.0,-61,9
0.0,-65,-3
0.0,-58,8
0.0,-61,86
0.0,55,-151
0.0,-72,-87
0.0,7,82
0.0,-61,-8
0.0,28,-111
0.0,-67,-35
0.0,-67,4
0.0,-68,-1
0.0,12,-88
0.0,21,-106
0.0,-68,-47
0.0,-62,-25
0.0,-64,155
0.0,10,-153
0.0,-67,-9
0.0,-61,77
0.0,-65,-2
0.0,-65,-28
0.0,-67,-1
0.0,6,-81
0.0,-66,169
0.0,-65,141
0.0,55,-152
0.0,-68,179
0.0,-62,13
0.0,12,-107
0.0,-71,171
0.0,48,-159
0.0,-65,-149
0.0,55,-179
0.0,-68,-38
0.0,9,-112
0.0,-64,-19
0.0,-70,-27
0.0,-67,-68
0.0,-67,175
0.0,63,-177
0.0,53,-180
0.0,4,89
0.0,-66,-12
0.0,55,-142
0.0,-66,20
0.0,12,-103
0.0,54,-148
0.0,-67,16
0.0,14,-123
0.0,20,-110
0.0,21,-111
0.0,72,-137
0.0,-64,-2
0.0,-68,-159
0.0,12,-112
0.0,-62,-149
0.0,-61,-43
0.0,-63,125
0.0,10,-101
0.0,50,-159
0.0,-66,-73
0.0,-61,-51
0.0,50,-178
0.0,16,-111
0.0,-68,-37
0.0,-64,-5
0.0,-68,-51
0.0,-63,3
0.0,-70,-29
0.0,-66,173
0.0,-67,-140
0.0,46,-161
0.0,8,-116
0.0,-66,10
0.0,-68,-21
0.0,-64,-33
0.0,-17,-73
0.0,-66,-149
0.0,-63,112
0.0,-68,-79
0.0,53,-152
0.0,49,-177
0.0,14,-110
0.0,-61,-8
0.0,-68,-29
0.0,-61,-26
0.0,-69,-74
0.0,-67,-146
0.0,52,-166
0.0,-65,158
0.0,-65,117
0.0,7,-105
0.0,-62,-28
0.0,-66,-134
0.0,-64,-34
0.0,-60,9
0.0,-65,163
0.0,63,-176
0.0,-67,3
0.0,74,-177
0.0,-67,173
0.0,-59,-9
0.0,19,-110
0.0,-66,-6
0.0,54,-180
0.0,16,-112
0.0,57,-84
0.0,23,-107
0.0,-61,58
0.0,-28,-73
0.0,13,-122
0.0,68,-173
0.0,52,-171
0.0,-66,-34
0.0,55,-151
0.0,-65,-75
0.0,11,-107
0.0,-56,15
0.0,-65,69
0.0,-59,-28
0.0,66,37
0.0,59,-178
0.0,-68,-147
0.0,11,-142
0.0,-72,-126
0.0,-67,70
0.0,-62,-29
0.0,14,-118
0.0,11,97
0.0,18,88
0.0,69,-99
0.0,-60,11
0.0,12,-116
0.0,-67,-38
0.0,-61,119
0.0,12,-102
0.0,10,-140
0.0,-73,-107
0.0,14,-93
0.0,-74,-106
0.0,71,-147
0.0,12,-119
0.0,-71,-83
0.0,-67,-69
0.0,10,-129
0.0,52,-146
0.0,13,-102
0.0,-54,24
0.0,-61,-17
0.0,55,-176
0.0,-74,-114
0.0,-65,11
0.0,54,-166
0.0,-64,56
0.0,-68,-11
0.0,-72,-114
0.0,53,-176
0.0,-71,-153
0.0,74,-155
